customer_id,first_name,last_name,email,phone,gender,date_of_birth,city,state,country,signup_date,customer_segment,is_subscribed_newsletter
102225,Harshil,Keer,harshil.keer317@hotmail.com,01351485507,Male,,Delhi,Delhi,India,2024-10-27,,0
102226,Advay,Dhar,advay.dhar584@yahoo.com,+91-0674151448,Male,1983-07-14,Faridabad,Haryana,India,2025-05-06,,1
102227,Farhan,Chhabra,farhan.chhabra795@outlook.com,+91-4279730294,Male,1963-03-11,Surat,Gujarat,India,2025-11-07,,1
102228,Omisha,Sridhar,omisha.sridhar611@gmail.com,3589377125,Female,1986-10-30,Lucknow,Uttar Pradesh,India,2023-12-01,,0
102229,Kevin,Wali,kevin.wali184@yahoo.com,9516599194,Male,1975-08-31,Indore,Madhya Pradesh,India,2025-11-25,,1
102230,Ronith,Memon,ronith.memon545@outlook.com,3900415242,Male,2007-07-28,Guwahati,Assam,India,2023-12-30,,1
102231,Raghav,Tandon,raghav.tandon93@gmail.com,1897795014,Male,1978-08-25,Coimbatore,Tamil Nadu,India,2024-07-15,,0
102232,anya,Kari,anya.kari590@outlook.com,8004177073,Female,1973-07-26,Guwahati,Assam,India,2025-05-22,,0
102233,Siddharth,Basak,siddharth.basak59@gmail.com,+91-4079921645,Male,1983-09-21,Chandigarh,Chandigarh,India,2024-09-02,,0
102234,Hema,Sura,hema.sura6@gmail.com,8678515066,Female,1985-08-16,Mumbai,Maharashtra,India,2024-05-06,,1
102235,YASHODA,Boase,yashoda.boase4@gmail.com,06616689409,Female,1972-02-10,Kolkata,West Bengal,India,2023-05-07,,0
102236,Kashvi,Rama,kashvi.rama958@gmail.com,05161133956,Female,2007-11-08,Pune,Maharashtra,India,2023-04-02,,1
102237,Girik,Deep,girik.deep62@gmail.com,+91-5696192126,Male,2003-12-25,Coimbatore,Tamil Nadu,India,2025-03-28,,1
102238,Varenya,Muni,varenya.muni182@yahoo.com,4879896319,Female,1981-01-02,Pune,Maharashtra,India,2025-07-05,,1
102239,Isaac,Bhardwaj,isaac.bhardwaj220@yahoo.com,06922591642,Male,1971-11-24,Faridabad,Haryana,India,2025-04-26,,1
102240,Dipta,Desai,dipta.desai182@hotmail.com,+91-7631919863,Female,1983-01-06,Chandigarh,Chandigarh,India,2024-06-25,,0
102241,Adweta,Viswanathan,adweta.viswanathan195@gmail.com,6223063567,Female,1970-07-04,Mumbai,Maharashtra,India,2025-05-01,,1
102242,Patrick,Swaminathan,patrick.swaminathan690@gmail.com,09841040032,Male,1983-02-11,Ahmedabad,Gujarat,India,2025-06-01,,0
102243,Aditya,Kamdar,aditya.kamdar542@gmail.com,04635235611,Male,,Guwahati,Assam,India,2025-09-08,,1
102244,FAQID,Arya,faqid.arya395@hotmail.com,08621853111,Male,1992-02-04,Bhopal,Madhya Pradesh,India,2023-12-18,,0
102245,Gautami,Thakkar,gautami.thakkar651@gmail.com,3666636947,Female,1969-01-08,Chennai,Tamil Nadu,India,2024-10-05,,1
102246,Balhaar,Koshy,balhaar.koshy479@yahoo.com,5033790294,Male,2008-01-12,Bengaluru,Karnataka,India,2025-02-22,,1
102247,Amruta,Kar,amruta.kar594@hotmail.com,+91-3245275671,Female,1988-07-20,Patna,Bihar,India,2024-06-28,,0
102248,Onveer,Batta,onveer.batta734@gmail.com,8780712652,Male,1974-03-31,Chennai,Tamil Nadu,India,2025-09-28,,1
102249,Madhav,Bora,madhav.bora783@hotmail.com,+91-8820151497,Male,1981-10-25,Faridabad,Haryana,India,2025-06-16,,0
102250,Samuel,Loyal,samuel.loyal632@outlook.com,05765282261,Male,2000-12-01,Kolkata,West Bengal,India,2025-07-11,,0
102251,Omisha,Luthra,omisha.luthra644@hotmail.com,08494345776,Female,2002-01-21,Jaipur,Rajasthan,India,2024-09-15,,0
102252,Balvan,Khanna,balvan.khanna456@gmail.com,00915956783,Male,1967-05-31,Guwahati,Assam,India,2024-12-01,,0
102253,Hemang,Patla,hemang.patla783@gmail.com,+91-9412706618,Male,1997-10-24,Lucknow,Uttar Pradesh,India,2023-12-16,,0
102254,Jyoti,Rout,jyoti.rout315@hotmail.com,+91-2020338811,Female,1968-03-12,Guwahati,Assam,India,2023-01-13,,0
102255,Unni,Randhawa,unni.randhawa283@hotmail.com,00373448365,Female,1980-10-18,Lucknow,Uttar Pradesh,India,2024-11-07,,0
102256,Aachal,Sharma,aachal.sharma474@hotmail.com,+91-7439677054,Female,1979-05-21,Hyderabad,Telangana,India,2024-08-21,,0
102257,Varenya,Jaggi,varenya.jaggi390@gmail.com,0954688730,Female,,Coimbatore,Tamil Nadu,India,2024-08-07,,0
102258,Raagini,Varughese,raagini.varughese679@yahoo.com,02531292662,Female,1975-10-17,Guwahati,Assam,India,2025-11-19,,0
102259,Yug,Trivedi,yug.trivedi409@yahoo.com,0401461597,Male,1997-07-03,Delhi,Delhi,India,2024-11-22,,1
102260,Abeer,Baria,abeer.baria861@gmail.com,08854673474,Male,1972-04-29,Delhi,Delhi,India,2023-01-10,,0
102261,Suhani,Kata,suhani.kata570@gmail.com,1319859671,Female,,Pune,Maharashtra,India,2025-10-01,,0
102262,Zaitra,Kanda,zaitra.kanda683@outlook.com,+91-2842511190,Female,1970-01-13,Bhopal,Madhya Pradesh,India,2024-02-22,,0
102263,Patrick,Mital,patrick.mital426@outlook.com,9412597999,Male,1962-05-11,Hyderabad,Telangana,India,2025-10-14,,0
102264,Ishaan,Dewan,ishaan.dewan1@gmail.com,06062895134,Male,1961-05-31,Mumbai,Maharashtra,India,2024-03-31,,0
102265,Hitesh,Singhal,hitesh.singhal661@outlook.com,00818363293,Male,1991-01-10,Coimbatore,Tamil Nadu,India,2025-07-03,,1
102266,Udarsh,Anand,udarsh.anand846@yahoo.com,00715481851,Male,1971-04-17,Jaipur,Rajasthan,India,2025-03-02,,0
102267,Damini,Brahmbhatt,damini.brahmbhatt515@gmail.com,07677192889,Female,1967-01-30,Coimbatore,Tamil Nadu,India,2025-09-28,,1
102268,ANAY,Kari,anay.kari900@hotmail.com,7405892303,Male,1980-08-29,Chennai,Tamil Nadu,India,2025-01-20,,0
102269,Ranbir,Sarma,ranbir.sarma237@gmail.com,04972655713,Male,2004-12-08,Hyderabad,Telangana,India,2025-06-12,,0
102270,Megha,Sachdeva,megha.sachdeva496@hotmail.com,+91-5375257448,Female,1986-02-21,Delhi,Delhi,India,2025-06-08,,0
102271,Ojasvi,Dewan,ojasvi.dewan309@yahoo.com,01115673385,Female,1964-03-11,Patna,Bihar,India,2025-08-28,,1
102272,Veda,Sangha,veda.sangha894@hotmail.com,+91-0680983831,Female,2001-11-13,Patna,Bihar,India,2024-04-14,,0
102273,Jasmit,Lad,,08603456333,Female,1997-12-05,Chennai,Tamil Nadu,India,2023-06-07,,0
102274,Forum,Konda,forum.konda511@outlook.com,7051557826,Female,1969-11-05,Mumbai,Maharashtra,India,2023-04-20,,1
102275,Aarush,Jain,aarush.jain616@yahoo.com,06186286974,Male,1983-09-20,Patna,Bihar,India,2024-10-20,,0
102276,Hemangini,Kale,hemangini.kale501@gmail.com,4787268193,Female,2004-09-04,Surat,Gujarat,India,2025-07-30,,0
102277,Faras,Gola,faras.gola4@gmail.com,+91-2806253941,Male,2004-05-12,Chennai,Tamil Nadu,India,2025-08-30,,0
102278,Radha,Maharaj,radha.maharaj243@hotmail.com,+91-2588314003,Female,1977-04-11,Bengaluru,Karnataka,India,2025-04-24,,0
102279,Jeevika,Bala,jeevika.bala633@yahoo.com,+91-7354904798,Female,2006-04-09,Jaipur,Rajasthan,India,2024-03-15,,0
102280,Pranit,Savant,pranit.savant175@outlook.com,02508628685,Male,1979-02-20,Coimbatore,Tamil Nadu,India,2024-02-06,,0
102281,henry,Misra,henry.misra501@outlook.com,3092587289,Male,,Kochi,Kerala,India,2023-06-09,,1
102282,Mohini,Rana,mohini.rana316@outlook.com,+91-6330846017,Female,1968-03-07,Delhi,Delhi,India,2025-06-05,,0
102283,Ronith,Doshi,ronith.doshi366@yahoo.com,04908474911,Male,1981-05-27,Patna,Bihar,India,2025-06-21,,0
102284,Jagdish,Kumar,jagdish.kumar854@gmail.com,0166366228,Male,1973-10-08,Lucknow,Uttar Pradesh,India,2025-10-12,,0
102285,Nathan,Mohan,nathan.mohan205@hotmail.com,+91-9622951108,Male,1975-08-07,Coimbatore,Tamil Nadu,India,2025-01-25,,0
102286,Tanay,Buch,tanay.buch228@gmail.com,+91-6046901749,Male,,Kochi,Kerala,India,2023-01-14,,1
102287,Oliver,Iyengar,oliver.iyengar846@yahoo.com,04106678845,Male,,Kolkata,West Bengal,India,2024-07-05,,0
102288,wahab,Kant,wahab.kant832@yahoo.com,00242389354,Male,1996-04-03,Bhopal,Madhya Pradesh,India,2025-10-10,,1
102289,Abhimanyu,Sharma,abhimanyu.sharma848@outlook.com,+91-9850230506,Male,1981-06-06,Mumbai,Maharashtra,India,2024-01-28,,0
102290,Champak,Krishnan,champak.krishnan335@hotmail.com,7147955412,Male,1987-08-19,Lucknow,Uttar Pradesh,India,2024-07-16,,1
102291,Gayathri,Master,gayathri.master104@gmail.com,8815208952,Female,1965-12-04,Kochi,Kerala,India,2025-09-08,,1
102292,Thomas,Ramanathan,thomas.ramanathan509@hotmail.com,06250507324,Male,1996-08-09,Jaipur,Rajasthan,India,2025-07-02,,0
102293,Azad,Kata,azad.kata318@gmail.com,2502749623,Male,1987-07-20,Faridabad,Haryana,India,2025-10-23,,0
102294,Zayyan,Manda,zayyan.manda269@hotmail.com,+91-4399942858,Male,1961-07-13,Faridabad,Haryana,India,2025-04-09,,0
102295,Jeevika,Bal,jeevika.bal50@gmail.com,+91-6329085050,Female,1996-10-20,Delhi,Delhi,India,2023-07-10,,1
102296,laban,Vaidya,laban.vaidya168@outlook.com,+91-5182377210,Male,1990-02-05,Pune,Maharashtra,India,2024-11-08,,0
102297,Warhi,Kulkarni,warhi.kulkarni667@yahoo.com,01171740034,Female,1977-09-22,Lucknow,Uttar Pradesh,India,2025-04-07,,0
102298,Zayyan,Malhotra,zayyan.malhotra597@hotmail.com,07449666072,Male,1971-02-17,Guwahati,Assam,India,2025-11-01,,0
102299,Ranbir,Bhardwaj,ranbir.bhardwaj651@outlook.com,+91-0818036893,Male,1984-08-30,Bhopal,Madhya Pradesh,India,2025-09-13,,1
102300,Ganga,Parekh,ganga.parekh184@gmail.com,+91-0439351602,Female,1979-08-14,Coimbatore,Tamil Nadu,India,2024-11-02,,1
102301,Omya,Subramanian,omya.subramanian307@yahoo.com,+91-8480316367,Female,1985-09-23,Bengaluru,Karnataka,India,2025-11-21,,1
102302,Victor,Murty,victor.murty949@gmail.com,7642983930,Male,1970-08-27,Nagpur,Maharashtra,India,2024-02-24,,0
102303,Rachita,Khosla,rachita.khosla814@outlook.com,08532987340,Female,1965-01-28,Hyderabad,Telangana,India,2025-07-19,,0
102304,Lakshmi,Suresh,lakshmi.suresh85@gmail.com,7377049909,Female,2007-10-17,Kochi,Kerala,India,2024-11-01,,0
102305,Veer,Walla,veer.walla794@gmail.com,09773961034,Male,1961-08-19,Indore,Madhya Pradesh,India,2024-01-25,,0
102306,Wahab,Jha,,00804175694,Male,2003-05-09,Jaipur,Rajasthan,India,2025-10-30,,0
102307,Amol,Som,amol.som854@yahoo.com,7716991658,Male,1982-10-26,Coimbatore,Tamil Nadu,India,2024-11-08,,0
102308,Kala,Roy,kala.roy600@hotmail.com,8578671265,Female,1999-06-16,Indore,Madhya Pradesh,India,2024-03-31,,1
102309,Gauri,Bhavsar,gauri.bhavsar773@gmail.com,7898852499,Female,1963-09-07,Kochi,Kerala,India,2024-07-20,,1
102310,Samaksh,Bal,samaksh.bal21@hotmail.com,+91-5537304376,Male,,Ahmedabad,Gujarat,India,2025-08-01,,0
102311,Samar,Dasgupta,samar.dasgupta874@yahoo.com,0716944814,Other,1996-08-07,Pune,Maharashtra,India,2025-06-26,,0
102312,Aarav,Agrawal,aarav.agrawal44@hotmail.com,6023106407,Male,1997-07-06,Pune,Maharashtra,India,2025-01-20,,1
102313,watika,Dutt,watika.dutt44@gmail.com,5427344979,Female,2000-02-09,Kochi,Kerala,India,2024-08-01,,1
102314,Falguni,Prasad,falguni.prasad928@gmail.com,05475878371,Female,2004-04-21,Faridabad,Haryana,India,2025-02-08,,1
102315,Ojasvi,Guha,ojasvi.guha937@yahoo.com,6771853601,Female,1983-06-08,Faridabad,Haryana,India,2024-12-21,,0
102316,Jasmit,Bahri,jasmit.bahri362@yahoo.com,00413166775,Female,1967-09-13,Pune,Maharashtra,India,2024-04-03,,0
102317,Aadi,Sarma,aadi.sarma376@gmail.com,+91-1763506427,Male,1968-02-29,Indore,Madhya Pradesh,India,2025-02-06,,0
102318,Advik,Menon,advik.menon246@hotmail.com,6227025431,Male,1979-08-20,Faridabad,Haryana,India,2024-03-17,,0
102319,Kala,Bhavsar,kala.bhavsar253@outlook.com,2560467820,Female,1993-05-08,Faridabad,Haryana,India,2024-04-26,,0
102320,TEJAS,Bail,tejas.bail498@hotmail.com,2613409731,Male,2002-02-20,Pune,Maharashtra,India,2023-05-23,,0
102321,Faras,Bhakta,faras.bhakta5@hotmail.com,6540532421,Male,1993-10-23,Faridabad,Haryana,India,2025-09-29,,0
102322,Tripti,Mall,tripti.mall837@gmail.com,1780581380,Female,2006-05-21,Jaipur,Rajasthan,India,2025-03-15,,0
102323,Varsha,Kapur,varsha.kapur650@outlook.com,08645552615,Female,1966-05-01,Nagpur,Maharashtra,India,2025-03-04,,0
102324,Urvi,Apte,urvi.apte999@gmail.com,5295086874,Female,,Jaipur,Rajasthan,India,2023-12-28,,0
102325,Mohini,Chanda,mohini.chanda9@yahoo.com,8962586926,Female,1972-06-11,Bhopal,Madhya Pradesh,India,2025-02-12,,0
102326,Upasna,Bakshi,upasna.bakshi649@outlook.com,5179751937,Female,2002-09-25,Hyderabad,Telangana,India,2025-01-12,,1
102327,Ladli,Natt,ladli.natt949@yahoo.com,04580197621,Female,1970-02-01,Surat,Gujarat,India,2024-03-20,,0
102328,Lipika,Saha,lipika.saha584@gmail.com,05265322247,Female,1962-06-28,Guwahati,Assam,India,2023-10-05,,1
102329,Yashodhara,Chandran,yashodhara.chandran893@outlook.com,1297198840,Female,1997-10-13,Nagpur,Maharashtra,India,2023-12-23,,1
102330,Ladli,Koshy,ladli.koshy140@hotmail.com,6817930080,Female,1976-02-23,Surat,Gujarat,India,2024-06-12,,0
102331,Abha,Narayan,abha.narayan808@gmail.com,00334050810,Female,1976-11-21,Indore,Madhya Pradesh,India,2024-11-07,,0
102332,Janya,Om,janya.om313@yahoo.com,02131166946,Female,1961-09-02,Delhi,Delhi,India,2025-11-15,,0
102333,Ekantika,Borde,ekantika.borde454@hotmail.com,+91-4281259836,Female,1997-12-04,Kolkata,West Bengal,India,2025-02-23,,1
102334,Atharv  ,Shankar,,4959126092,Male,,Lucknow,Uttar Pradesh,India,2024-10-25,,1
102335,Aachal  ,Konda,aachal.konda198@outlook.com,+91-5716657813,Female,1961-09-13,Hyderabad,Telangana,India,2025-03-16,,1
102336,Pooja,Bhandari,pooja.bhandari358@yahoo.com,4508629532,Female,1997-07-08,Faridabad,Haryana,India,2024-04-20,,0
102337,JEEVIKA,Bajaj,jeevika.bajaj916@yahoo.com,+91-6412613955,Female,1984-02-18,Chennai,Tamil Nadu,India,2024-06-21,,0
102338,Naveen,Ranganathan,,+91-9340835442,Male,1993-01-10,Jaipur,Rajasthan,India,2024-02-13,,0
102339,Vritti,Varma,vritti.varma164@yahoo.com,6965693259,Female,,Hyderabad,Telangana,India,2024-07-12,,0
102340,triya,Dhar,triya.dhar732@hotmail.com,+91-6831275341,Female,1986-03-03,Guwahati,Assam,India,2025-11-13,,1
102341,Orinder,Nori,orinder.nori29@hotmail.com,+91-2801771062,Male,1987-09-08,Chandigarh,Chandigarh,India,2025-07-31,,0
102342,Pratyush,Badami,pratyush.badami210@hotmail.com,07353414391,Male,1962-01-31,Coimbatore,Tamil Nadu,India,2025-02-14,,1
102343,Ikbal,Grewal,ikbal.grewal15@outlook.com,+91-7906674772,Male,1996-09-01,Chennai,Tamil Nadu,India,2024-12-12,,0
102344,Chanakya,Buch,chanakya.buch37@gmail.com,+91-3843782601,Male,1991-06-13,Hyderabad,Telangana,India,2024-08-29,,1
102345,Vansha,Singh,vansha.singh153@gmail.com,+91-2253939224,Female,1966-10-06,Bhopal,Madhya Pradesh,India,2023-09-17,,0
102346,Yatin,Sood,yatin.sood609@gmail.com,5750218852,Male,1965-02-01,Delhi,Delhi,India,2025-05-31,,0
102347,Lohit,Vora,lohit.vora202@outlook.com,8396878842,Male,1999-07-23,Bengaluru,Karnataka,India,2024-04-22,,0
102348,Adweta,Mangal,adweta.mangal62@gmail.com,4770693928,Female,1976-12-12,Surat,Gujarat,India,2025-06-03,,0
102349,eiravati,Bhagat,eiravati.bhagat222@hotmail.com,06794677818,Female,2008-04-22,Mumbai,Maharashtra,India,2024-02-24,,0
102350,Teerth,Kale,teerth.kale112@gmail.com,+91-9459211857,Male,1968-11-29,Chennai,Tamil Nadu,India,2024-09-18,,0
102351,Ojas,Behl,ojas.behl508@hotmail.com,07962638965,Male,1974-08-19,Bengaluru,Karnataka,India,2024-02-01,,1
102352,Xiti,Shetty,xiti.shetty812@hotmail.com,+91-0081001428,Female,1999-10-30,Jaipur,Rajasthan,India,2024-07-27,,0
102353,Turvi,Bhardwaj,,5951490967,Female,1965-04-28,Bengaluru,Karnataka,India,2025-05-12,,1
102354,Advika,Vaidya,advika.vaidya301@outlook.com,2422749665,Female,1994-05-24,Pune,Maharashtra,India,2024-01-03,,1
102355,Devansh,Mishra,devansh.mishra148@gmail.com,+91-7197251234,Male,1970-06-26,Faridabad,Haryana,India,2024-10-24,,1
102356,Jacob,Narang,jacob.narang313@outlook.com,07773426587,Male,1976-02-07,Mumbai,Maharashtra,India,2024-03-25,,1
102357,Ishanvi,Boase,ishanvi.boase691@yahoo.com,0771280619,Female,1989-03-27,Mumbai,Maharashtra,India,2025-01-04,,0
102358,Wridesh,Lalla,wridesh.lalla81@hotmail.com,4721712435,Male,1979-05-03,Bhopal,Madhya Pradesh,India,2024-12-29,,0
102359,Zashil,Konda,zashil.konda971@outlook.com,+91-3695255876,Male,1984-02-12,Ahmedabad,Gujarat,India,2025-09-18,,1
102360,Odika,Anne,odika.anne109@gmail.com,08394764612,Female,1993-03-31,Ahmedabad,Gujarat,India,2024-06-22,,0
102361,Chanchal,Lad,chanchal.lad825@yahoo.com,09627564439,Female,2002-04-02,Bengaluru,Karnataka,India,2025-07-22,,1
102362,Anjali,Nagar,anjali.nagar262@hotmail.com,00063621051,Female,1979-04-12,Chandigarh,Chandigarh,India,2025-01-22,,1
102363,ayaan,Sehgal,ayaan.sehgal475@yahoo.com,1353739652,Male,1983-10-14,Ahmedabad,Gujarat,India,2024-07-05,,1
102364,Gautami,Nadig,gautami.nadig524@gmail.com,+91-0554899071,Female,2007-12-05,Jaipur,Rajasthan,India,2023-07-31,,0
102365,Rehaan,Char,rehaan.char503@gmail.com,2933132689,Male,,Hyderabad,Telangana,India,2024-04-28,,1
102366,Gunbir,Sinha,gunbir.sinha403@yahoo.com,3688415771,Male,1993-11-19,Faridabad,Haryana,India,2023-10-24,,0
102367,Bahadurjit,Vora,bahadurjit.vora554@outlook.com,+91-6176558922,Male,1971-03-07,Pune,Maharashtra,India,2025-03-30,,1
102368,Qarin,Pathak,qarin.pathak588@yahoo.com,6302282933,Male,1977-09-27,Hyderabad,Telangana,India,2024-11-18,,0
102369,Eshana,Sarna,eshana.sarna68@yahoo.com,05964726847,Female,1973-05-20,Mumbai,Maharashtra,India,2025-06-25,,0
102370,Manya  ,Parsa,manya.parsa925@outlook.com,01018508808,Female,,Mumbai,Maharashtra,India,2024-04-27,,1
102371,Wakeeta,Mutti,wakeeta.mutti255@hotmail.com,08105801088,Female,2003-04-26,Chandigarh,Chandigarh,India,2025-05-15,,0
102372,Shivansh,Sur,shivansh.sur4@gmail.com,01937886636,Male,1998-05-01,Guwahati,Assam,India,2023-08-05,,0
102373,Manbir,Rama,,07749633792,Male,1968-02-10,Hyderabad,Telangana,India,2024-10-05,,1
102374,Upasna,Garde,upasna.garde143@yahoo.com,+91-3743873450,Female,1976-02-15,Ahmedabad,Gujarat,India,2023-07-02,,0
102375,FITAN,D’Alia,fitan.d’alia758@hotmail.com,7260979629,Male,1964-04-06,Coimbatore,Tamil Nadu,India,2025-07-19,,0
102376,Peter,Sur,peter.sur966@gmail.com,+91-8591981747,Male,2007-07-05,Chandigarh,Chandigarh,India,2024-06-13,,1
102377,Jack,Ramachandran,jack.ramachandran24@gmail.com,08587489557,Male,1966-03-15,Delhi,Delhi,India,2025-05-26,,0
102378,Daksh,Wason,daksh.wason122@hotmail.com,1639525747,Male,1983-07-01,Pune,Maharashtra,India,2023-04-03,,0
102379,Maya,Khalsa,maya.khalsa326@gmail.com,+91-8487756191,Female,2005-02-22,Kochi,Kerala,India,2024-06-09,,0
102380,Yochana,Singh,yochana.singh154@outlook.com,2290005905,Female,,Ahmedabad,Gujarat,India,2023-05-01,,1
102381,Mekhala,Panchal,mekhala.panchal332@yahoo.com,+91-8540591934,Female,1975-02-25,Patna,Bihar,India,2024-09-26,,1
102382,George,Mannan,george.mannan291@outlook.com,09330653353,Male,2002-09-12,Coimbatore,Tamil Nadu,India,2025-05-17,,0
102383,Qarin  ,Sodhi,qarin.sodhi60@gmail.com,+91-8219608787,Male,1997-04-12,Delhi,Delhi,India,2023-04-25,,0
102384,Omaja,Singhal,omaja.singhal706@gmail.com,+91-6309773983,Female,2002-04-05,Chandigarh,Chandigarh,India,2025-06-17,,0
102385,Reyansh,Sabharwal,reyansh.sabharwal153@gmail.com,5500445072,Male,1989-06-10,Lucknow,Uttar Pradesh,India,2025-01-10,,1
102386,Farhan,Bala,farhan.bala706@outlook.com,2265278254,Male,1979-02-18,Bhopal,Madhya Pradesh,India,2025-08-17,,0
102387,Amol,Natarajan,amol.natarajan320@hotmail.com,1177539872,Other,,Kolkata,West Bengal,India,2024-08-14,,0
102388,Maya,Mutti,maya.mutti635@yahoo.com,04075538053,Female,1996-03-18,Bengaluru,Karnataka,India,2024-07-21,,0
102389,omkaar,Sood,omkaar.sood704@gmail.com,7051306967,Male,1969-05-02,Chandigarh,Chandigarh,India,2025-02-17,,0
102390,Eesha,Warrior,eesha.warrior294@gmail.com,7027853798,Female,1997-08-13,Coimbatore,Tamil Nadu,India,2024-02-08,,1
102391,Daksh,Mani,daksh.mani57@yahoo.com,7173063908,Male,1978-06-20,Chennai,Tamil Nadu,India,2024-12-23,,0
102392,Janaki,Bandi,janaki.bandi89@hotmail.com,08167238665,Female,1992-08-12,Ahmedabad,Gujarat,India,2025-05-16,,1
102393,Arin,Rastogi,arin.rastogi71@hotmail.com,+91-7354105772,Male,1977-08-05,Ahmedabad,Gujarat,India,2023-06-22,,0
102394,Advik,Memon,advik.memon510@gmail.com,8108558723,Other,1977-01-21,Patna,Bihar,India,2024-01-15,,1
102395,Zayan,Manne,zayan.manne391@outlook.com,0241041507,Male,1995-11-25,Jaipur,Rajasthan,India,2025-09-09,,0
102396,Nidra  ,Konda,nidra.konda225@hotmail.com,06115566134,Female,1961-05-30,Nagpur,Maharashtra,India,2024-02-12,,0
102397,Manya,Sastry,manya.sastry8@yahoo.com,04584089227,Female,1961-09-21,Surat,Gujarat,India,2024-08-30,,0
102398,Anirudh,Rajagopalan,anirudh.rajagopalan866@hotmail.com,+91-6580363836,Male,1974-09-02,Lucknow,Uttar Pradesh,India,2024-04-23,,0
102399,Ekaraj,Gala,ekaraj.gala168@yahoo.com,00833514244,Male,1991-08-31,Indore,Madhya Pradesh,India,2025-04-12,,0
102400,Samar,Ratti,samar.ratti464@hotmail.com,05398048867,Male,1990-12-12,Chennai,Tamil Nadu,India,2025-08-22,,0
102401,Nakul,Chawla,nakul.chawla976@hotmail.com,09987317098,Male,2007-02-08,Patna,Bihar,India,2023-04-20,,0
102402,Rushil,Ray,rushil.ray873@hotmail.com,08469128150,Male,1965-06-20,Nagpur,Maharashtra,India,2023-12-16,,0
102403,jonathan  ,Nanda,jonathan.nanda679@gmail.com,7312536127,Male,1979-12-06,Nagpur,Maharashtra,India,2025-03-28,,1
102404,Yamini,Sethi,yamini.sethi513@outlook.com,09474508098,Female,1990-03-23,Hyderabad,Telangana,India,2024-05-24,,0
102405,Upkaar,Dar,upkaar.dar315@yahoo.com,07160426144,Male,1982-02-08,Jaipur,Rajasthan,India,2025-06-05,,0
102406,Turvi,Natarajan,turvi.natarajan89@yahoo.com,02644582969,Female,1974-05-01,Hyderabad,Telangana,India,2024-01-14,,1
102407,Raksha,Kurian,raksha.kurian263@outlook.com,00498762093,Female,1999-07-10,Chennai,Tamil Nadu,India,2023-02-01,,0
102408,Gopal,Sawhney,gopal.sawhney785@gmail.com,+91-2760741464,Male,2001-03-02,Lucknow,Uttar Pradesh,India,2025-03-24,,0
102409,Krishna,Aggarwal,krishna.aggarwal475@yahoo.com,+91-3425556183,Male,1967-06-30,Bengaluru,Karnataka,India,2025-09-23,,0
102410,Tanveer,Dua,tanveer.dua513@outlook.com,5510954252,Male,2002-03-12,Coimbatore,Tamil Nadu,India,2025-10-04,,0
102411,Pallavi,Ahuja,pallavi.ahuja550@hotmail.com,2072712633,Female,1975-05-05,Coimbatore,Tamil Nadu,India,2024-05-14,,0
102412,George,Kakar,george.kakar45@gmail.com,07273326277,Male,2004-07-29,Hyderabad,Telangana,India,2024-06-27,,0
102413,Upadhriti,Sarna,upadhriti.sarna822@gmail.com,9468774929,Female,,Jaipur,Rajasthan,India,2025-04-08,,0
102414,Maanav,Loyal,maanav.loyal5@hotmail.com,7572668490,Male,2004-04-14,Guwahati,Assam,India,2025-07-22,,1
102415,Oni,Karpe,oni.karpe55@hotmail.com,2031613177,Female,1989-04-06,Kochi,Kerala,India,2023-05-28,,0
102416,Harita,Kohli,harita.kohli83@gmail.com,03315180166,Other,1974-01-12,Nagpur,Maharashtra,India,2023-04-21,,0
102417,Abdul,Dugar,abdul.dugar247@gmail.com,09388953115,Male,1973-11-11,Bhopal,Madhya Pradesh,India,2025-03-25,,0
102418,Jai,Sule,jai.sule47@hotmail.com,+91-4159106608,Male,1980-10-13,Chandigarh,Chandigarh,India,2023-07-18,,0
102419,gavin,Keer,gavin.keer740@gmail.com,+91-0262247892,Male,1967-07-22,Patna,Bihar,India,2025-08-27,,1
102420,OM,Cheema,om.cheema889@outlook.com,5062108401,Male,1976-02-14,Kochi,Kerala,India,2025-08-01,,1
102421,Wakeeta,Taneja,wakeeta.taneja543@outlook.com,+91-8109975268,Female,1979-08-09,Pune,Maharashtra,India,2023-12-03,,1
102422,Kavya,Bawa,kavya.bawa483@gmail.com,06821407373,Other,1963-03-15,Nagpur,Maharashtra,India,2024-12-23,,0
102423,Utkarsh,Butala,utkarsh.butala437@gmail.com,9092005626,Male,1998-10-29,Indore,Madhya Pradesh,India,2025-11-04,,0
102424,Wridesh,Amble,wridesh.amble916@yahoo.com,05798889213,Male,1968-09-08,Ahmedabad,Gujarat,India,2025-07-30,,0
102425,Ishaan,Walia,ishaan.walia794@hotmail.com,3229725401,Male,1974-11-09,Bhopal,Madhya Pradesh,India,2024-02-12,,0
102426,Jeet  ,Merchant,jeet.merchant922@gmail.com,8864594780,Male,1963-05-15,Indore,Madhya Pradesh,India,2024-06-27,,1
102427,Gabriel  ,Madan,gabriel.madan804@outlook.com,+91-8375550458,Male,1972-04-28,Chandigarh,Chandigarh,India,2025-09-08,,0
102428,Xiti,Patel,xiti.patel818@yahoo.com,9031721135,Female,2008-03-13,Lucknow,Uttar Pradesh,India,2024-01-15,,0
