customer_id,customer_name,email,phone,gender,date_of_birth,city,state,country,signup_date,cuatomer_segment,is_subscribed_newsletter
102305,Veer Walla,veer.walla794@gmail.com,09773961034,Male,1961-08-19,Indore,Madhya Pradesh,India,2024-01-25,MEDIUN,0
102306,Wahab Jha,,00804175694,Male,2003-05-09,Jaipur,Rajasthan,India,2025-10-30,MEDIUN,0
102307,Amol Som,amol.som854@yahoo.com,7716991658,Male,1982-10-26,Coimbatore,Tamil Nadu,India,2024-11-08,MEDIUN,0
102308,Kala Roy,kala.roy600@hotmail.com,8578671265,Female,1999-06-16,Indore,Madhya Pradesh,India,2024-03-31,MEDIUN,1
102312,Aarav Agrawal,aarav.agrawal44@hotmail.com,6023106407,Male,1997-07-06,Pune,Maharashtra,India,2025-01-20,HIGH,1
102313,watika Dutt,watika.dutt44@gmail.com,5427344979,Female,2000-02-09,Kochi,Kerala,India,2024-08-01,MEDIUN,1
102314,Falguni Prasad,falguni.prasad928@gmail.com,05475878371,Female,2004-04-21,Faridabad,Haryana,India,2025-02-08,LOW,1
102315,Ojasvi Guha,ojasvi.guha937@yahoo.com,6771853601,Female,1983-06-08,Faridabad,Haryana,India,2024-12-21,HIGH,0
102317,Aadi Sarma,aadi.sarma376@gmail.com,1763506427,Male,1968-02-29,Indore,Madhya Pradesh,India,2025-02-06,HIGH,0
102318,Advik Menon,advik.menon246@hotmail.com,6227025431,Male,1979-08-20,Faridabad,Haryana,India,2024-03-17,LOW,0
102320,TEJAS Bail,tejas.bail498@hotmail.com,2613409731,Male,2002-02-20,Pune,Maharashtra,India,2023-05-23,LOW,0
102321,Faras Bhakta,faras.bhakta5@hotmail.com,6540532421,Male,1993-10-23,Faridabad,Haryana,India,2025-09-29,LOW,0
102324,Urvi Apte,urvi.apte999@gmail.com,5295086874,Female,,Jaipur,Rajasthan,India,2023-12-28,MEDIUN,0
102325,Mohini Chanda,mohini.chanda9@yahoo.com,8962586926,Female,1972-06-11,Bhopal,Madhya Pradesh,India,2025-02-12,LOW,0
102326,Upasna Bakshi,upasna.bakshi649@outlook.com,5179751937,Female,2002-09-25,Hyderabad,Telangana,India,2025-01-12,HIGH,1
102327,Ladli Natt,ladli.natt949@yahoo.com,04580197621,Female,1970-02-01,Surat,Gujarat,India,2024-03-20,LOW,0
102329,Yashodhara Chandran,yashodhara.chandran893@outlook.com,1297198840,Female,1997-10-13,Nagpur,Maharashtra,India,2023-12-23,HIGH,1
102331,Abha Narayan,abha.narayan808@gmail.com,00334050810,Female,1976-11-21,Indore,Madhya Pradesh,India,2024-11-07,HIGH,0
102332,Janya Om,janya.om313@yahoo.com,02131166946,Female,1961-09-02,Delhi,Delhi,India,2025-11-15,HIGH,0
102333,Ekantika Borde,ekantika.borde454@hotmail.com,4281259836,Female,1997-12-04,Kolkata,West Bengal,India,2025-02-23,HIGH,1
102335,Aachal   Konda,aachal.konda198@outlook.com,5716657813,Female,1961-09-13,Hyderabad,Telangana,India,2025-03-16,LOW,1
102337,JEEVIKA Bajaj,jeevika.bajaj916@yahoo.com,6412613955,Female,1984-02-18,Chennai,Tamil Nadu,India,2024-06-21,LOW,0
102338,Naveen Ranganathan,,9340835442,Male,1993-01-10,Jaipur,Rajasthan,India,2024-02-13,LOW,0
102339,Vritti Varma,vritti.varma164@yahoo.com,6965693259,Female,,Hyderabad,Telangana,India,2024-07-12,MEDIUN,0
102340,triya Dhar,triya.dhar732@hotmail.com,6831275341,Female,1986-03-03,Guwahati,Assam,India,2025-11-13,LOW,1
102343,Ikbal Grewal,ikbal.grewal15@outlook.com,7906674772,Male,1996-09-01,Chennai,Tamil Nadu,India,2024-12-12,LOW,0
102344,Chanakya Buch,chanakya.buch37@gmail.com,3843782601,Male,1991-06-13,Hyderabad,Telangana,India,2024-08-29,LOW,1
102345,Vansha Singh,vansha.singh153@gmail.com,2253939224,Female,1966-10-06,Bhopal,Madhya Pradesh,India,2023-09-17,MEDIUN,0
102346,Yatin Sood,yatin.sood609@gmail.com,5750218852,Male,1965-02-01,Delhi,Delhi,India,2025-05-31,LOW,0
102348,Adweta Mangal,adweta.mangal62@gmail.com,4770693928,Female,1976-12-12,Surat,Gujarat,India,2025-06-03,HIGH,0
102349,eiravati Bhagat,eiravati.bhagat222@hotmail.com,06794677818,Female,2008-04-22,Mumbai,Maharashtra,India,2024-02-24,HIGH,0
102350,Teerth Kale,teerth.kale112@gmail.com,9459211857,Male,1968-11-29,Chennai,Tamil Nadu,India,2024-09-18,HIGH,0
102351,Ojas Behl,ojas.behl508@hotmail.com,07962638965,Male,1974-08-19,Bengaluru,Karnataka,India,2024-02-01,HIGH,1
102352,Xiti Shetty,xiti.shetty812@hotmail.com,0081001428,Female,1999-10-30,Jaipur,Rajasthan,India,2024-07-27,HIGH,0
102353,Turvi Bhardwaj,,5951490967,Female,1965-04-28,Bengaluru,Karnataka,India,2025-05-12,HIGH,1
102354,Advika Vaidya,advika.vaidya301@outlook.com,2422749665,Female,1994-05-24,Pune,Maharashtra,India,2024-01-03,HIGH,1
102356,Jacob Narang,jacob.narang313@outlook.com,07773426587,Male,1976-02-07,Mumbai,Maharashtra,India,2024-03-25,HIGH,1
102358,Wridesh Lalla,wridesh.lalla81@hotmail.com,4721712435,Male,1979-05-03,Bhopal,Madhya Pradesh,India,2024-12-29,MEDIUN,0
102359,Zashil Konda,zashil.konda971@outlook.com,3695255876,Male,1984-02-12,Ahmedabad,Gujarat,India,2025-09-18,MEDIUN,1
102360,Odika Anne,odika.anne109@gmail.com,08394764612,Female,1993-03-31,Ahmedabad,Gujarat,India,2024-06-22,MEDIUN,0
102361,Chanchal Lad,chanchal.lad825@yahoo.com,09627564439,Female,2002-04-02,Bengaluru,Karnataka,India,2025-07-22,MEDIUN,1
102364,Gautami Nadig,gautami.nadig524@gmail.com,0554899071,Female,2007-12-05,Jaipur,Rajasthan,India,2023-07-31,LOW,0
102366,Gunbir Sinha,gunbir.sinha403@yahoo.com,3688415771,Male,1993-11-19,Faridabad,Haryana,India,2023-10-24,HIGH,0
102369,Eshana Sarna,eshana.sarna68@yahoo.com,05964726847,Female,1973-05-20,Mumbai,Maharashtra,India,2025-06-25,LOW,0
102370,Manya   Parsa,manya.parsa925@outlook.com,01018508808,Female,,Mumbai,Maharashtra,India,2024-04-27,LOW,1
102371,Wakeeta Mutti,wakeeta.mutti255@hotmail.com,08105801088,Female,2003-04-26,Chandigarh,Chandigarh,India,2025-05-15,LOW,0
102372,Shivansh Sur,shivansh.sur4@gmail.com,01937886636,Male,1998-05-01,Guwahati,Assam,India,2023-08-05,LOW,0
102373,Manbir Rama,,07749633792,Male,1968-02-10,Hyderabad,Telangana,India,2024-10-05,LOW,1
102374,Upasna Garde,upasna.garde143@yahoo.com,3743873450,Female,1976-02-15,Ahmedabad,Gujarat,India,2023-07-02,HIGH,0
102376,Peter Sur,peter.sur966@gmail.com,8591981747,Male,2007-07-05,Chandigarh,Chandigarh,India,2024-06-13,MEDIUN,1
102377,Jack Ramachandran,jack.ramachandran24@gmail.com,08587489557,Male,1966-03-15,Delhi,Delhi,India,2025-05-26,HIGH,0
102384,Omaja Singhal,omaja.singhal706@gmail.com,6309773983,Female,2002-04-05,Chandigarh,Chandigarh,India,2025-06-17,HIGH,0
102385,Reyansh Sabharwal,reyansh.sabharwal153@gmail.com,5500445072,Male,1989-06-10,Lucknow,Uttar Pradesh,India,2025-01-10,HIGH,1
102386,Farhan Bala,farhan.bala706@outlook.com,2265278254,Male,1979-02-18,Bhopal,Madhya Pradesh,India,2025-08-17,LOW,0
102387,Amol Natarajan,amol.natarajan320@hotmail.com,1177539872,Other,,Kolkata,West Bengal,India,2024-08-14,LOW,0
102388,Maya Mutti,maya.mutti635@yahoo.com,04075538053,Female,1996-03-18,Bengaluru,Karnataka,India,2024-07-21,LOW,0
102391,Daksh Mani,daksh.mani57@yahoo.com,7173063908,Male,1978-06-20,Chennai,Tamil Nadu,India,2024-12-23,LOW,0
102392,Janaki Bandi,janaki.bandi89@hotmail.com,08167238665,Female,1992-08-12,Ahmedabad,Gujarat,India,2025-05-16,HIGH,1
102393,Arin Rastogi,arin.rastogi71@hotmail.com,7354105772,Male,1977-08-05,Ahmedabad,Gujarat,India,2023-06-22,MEDIUN,0
102394,Advik Memon,advik.memon510@gmail.com,8108558723,Other,1977-01-21,Patna,Bihar,India,2024-01-15,MEDIUN,1
102395,Zayan Manne,zayan.manne391@outlook.com,0241041507,Male,1995-11-25,Jaipur,Rajasthan,India,2025-09-09,HIGH,0
102397,Manya Sastry,manya.sastry8@yahoo.com,04584089227,Female,1961-09-21,Surat,Gujarat,India,2024-08-30,HIGH,0
102400,Samar Ratti,samar.ratti464@hotmail.com,05398048867,Male,1990-12-12,Chennai,Tamil Nadu,India,2025-08-22,HIGH,0
102401,Nakul Chawla,nakul.chawla976@hotmail.com,09987317098,Male,2007-02-08,Patna,Bihar,India,2023-04-20,HIGH,0
102402,Rushil Ray,rushil.ray873@hotmail.com,08469128150,Male,1965-06-20,Nagpur,Maharashtra,India,2023-12-16,LOW,0
102404,Yamini Sethi,yamini.sethi513@outlook.com,09474508098,Female,1990-03-23,Hyderabad,Telangana,India,2024-05-24,HIGH,0
102405,Upkaar Dar,upkaar.dar315@yahoo.com,07160426144,Male,1982-02-08,Jaipur,Rajasthan,India,2025-06-05,LOW,0
102407,Raksha Kurian,raksha.kurian263@outlook.com,00498762093,Female,1999-07-10,Chennai,Tamil Nadu,India,2023-02-01,LOW,0
102408,Gopal Sawhney,gopal.sawhney785@gmail.com,2760741464,Male,2001-03-02,Lucknow,Uttar Pradesh,India,2025-03-24,MEDIUN,0
102410,Tanveer Dua,tanveer.dua513@outlook.com,5510954252,Male,2002-03-12,Coimbatore,Tamil Nadu,India,2025-10-04,MEDIUN,0
102411,Pallavi Ahuja,pallavi.ahuja550@hotmail.com,2072712633,Female,1975-05-05,Coimbatore,Tamil Nadu,India,2024-05-14,LOW,0
102412,George Kakar,george.kakar45@gmail.com,07273326277,Male,2004-07-29,Hyderabad,Telangana,India,2024-06-27,HIGH,0
102413,Upadhriti Sarna,upadhriti.sarna822@gmail.com,9468774929,Female,,Jaipur,Rajasthan,India,2025-04-08,LOW,0
102414,Maanav Loyal,maanav.loyal5@hotmail.com,7572668490,Male,2004-04-14,Guwahati,Assam,India,2025-07-22,LOW,1
102415,Oni Karpe,oni.karpe55@hotmail.com,2031613177,Female,1989-04-06,Kochi,Kerala,India,2023-05-28,MEDIUN,0
102416,Harita Kohli,harita.kohli83@gmail.com,03315180166,Other,1974-01-12,Nagpur,Maharashtra,India,2023-04-21,HIGH,0
102417,Abdul Dugar,abdul.dugar247@gmail.com,09388953115,Male,1973-11-11,Bhopal,Madhya Pradesh,India,2025-03-25,MEDIUN,0
102418,Jai Sule,jai.sule47@hotmail.com,4159106608,Male,1980-10-13,Chandigarh,Chandigarh,India,2023-07-18,LOW,0
102420,OM Cheema,om.cheema889@outlook.com,5062108401,Male,1976-02-14,Kochi,Kerala,India,2025-08-01,LOW,1
102421,Wakeeta Taneja,wakeeta.taneja543@outlook.com,8109975268,Female,1979-08-09,Pune,Maharashtra,India,2023-12-03,HIGH,1
102422,Kavya Bawa,kavya.bawa483@gmail.com,06821407373,Other,1963-03-15,Nagpur,Maharashtra,India,2024-12-23,HIGH,0
102424,Wridesh Amble,wridesh.amble916@yahoo.com,05798889213,Male,1968-09-08,Ahmedabad,Gujarat,India,2025-07-30,MEDIUN,0
102425,Ishaan Walia,ishaan.walia794@hotmail.com,3229725401,Male,1974-11-09,Bhopal,Madhya Pradesh,India,2024-02-12,HIGH,0
102426,Jeet   Merchant,jeet.merchant922@gmail.com,8864594780,Male,1963-05-15,Indore,Madhya Pradesh,India,2024-06-27,HIGH,1
102427,Gabriel   Madan,gabriel.madan804@outlook.com,8375550458,Male,1972-04-28,Chandigarh,Chandigarh,India,2025-09-08,LOW,0
102428,Xiti Patel,xiti.patel818@yahoo.com,9031721135,Female,2008-03-13,Lucknow,Uttar Pradesh,India,2024-01-15,MEDIUN,0
102429,Yamini Agate,yamini.agate600@hotmail.com,6964010146,Female,1962-02-06,Hyderabad,Telangana,India,2024-04-13,LOW,0
102430,HARISH Joshi,harish.joshi408@outlook.com,06093164266,Male,2000-10-30,Nagpur,Maharashtra,India,2024-04-29,MEDIUN,1
102431,Utkarsh Kashyap,utkarsh.kashyap252@gmail.com,02310171719,Other,1998-09-21,Indore,Madhya Pradesh,India,2024-02-12,LOW,0
102432,Neelima Nadig,neelima.nadig330@gmail.com,9950819005,Female,1980-06-09,Ahmedabad,Gujarat,India,2024-06-18,MEDIUN,0
102433,Urvi Kaul,urvi.kaul492@gmail.com,9517635241,Female,1972-02-15,Bengaluru,Karnataka,India,2025-08-01,LOW,1
102434,Akshay Doctor,akshay.doctor915@outlook.com,6656024923,Male,1978-03-13,Kochi,Kerala,India,2024-09-14,LOW,1
102435,Vansha Sarraf,vansha.sarraf592@yahoo.com,5717532279,Female,,Chandigarh,Chandigarh,India,2025-05-28,LOW,0
102436,Xiti   Pall,xiti.pall757@gmail.com,8989168317,Female,2007-03-19,Lucknow,Uttar Pradesh,India,2025-02-24,HIGH,1
102437,nathan Comar,nathan.comar104@yahoo.com,2484546731,Male,2004-07-19,Delhi,Delhi,India,2025-02-01,LOW,0
102439,aarnav Handa,aarnav.handa318@yahoo.com,1706130112,Male,1982-04-22,Surat,Gujarat,India,2025-03-26,MEDIUN,0
102440,Indrajit Chana,indrajit.chana431@hotmail.com,3579656400,Male,1963-09-01,Jaipur,Rajasthan,India,2025-08-10,HIGH,0
102441,Bhavika Nadig,bhavika.nadig328@gmail.com,8241164342,Female,1975-02-26,Indore,Madhya Pradesh,India,2025-04-07,HIGH,1
102446,Naveen Sethi,naveen.sethi63@yahoo.com,3041544747,Male,1972-02-26,Nagpur,Maharashtra,India,2024-09-29,HIGH,0
102447,lila Kapoor,lila.kapoor493@yahoo.com,7016852531,Female,1992-07-27,Bhopal,Madhya Pradesh,India,2024-05-15,MEDIUN,0
102448,Wyatt Nagarajan,wyatt.nagarajan795@gmail.com,00118596897,Male,1973-07-05,Kochi,Kerala,India,2025-01-17,LOW,0
102450,Saumya Rao,saumya.rao152@hotmail.com,2416119540,Female,,Faridabad,Haryana,India,2025-06-18,LOW,1
102451,Sai Goel,sai.goel257@hotmail.com,06831121795,Female,1989-07-17,Indore,Madhya Pradesh,India,2024-09-26,HIGH,1
102455,Vedant Bhatti,vedant.bhatti181@yahoo.com,5925309558,Male,,Faridabad,Haryana,India,2023-08-13,LOW,1
102456,Xalak Talwar,xalak.talwar486@yahoo.com,7379572381,Female,1980-11-18,Mumbai,Maharashtra,India,2023-08-10,LOW,0
102457,BIMALA Datta,bimala.datta975@hotmail.com,1133010753,Female,1978-07-07,Nagpur,Maharashtra,India,2025-07-14,LOW,0
102458,Anthony Gokhale,anthony.gokhale755@gmail.com,4123222320,Male,1987-05-20,Nagpur,Maharashtra,India,2024-11-12,LOW,0
102459,Kritika Viswanathan,kritika.viswanathan871@hotmail.com,3913708587,Female,2006-08-20,Chennai,Tamil Nadu,India,2025-09-08,HIGH,0
102460,Harshil Srinivasan,harshil.srinivasan489@yahoo.com,08226080993,Male,1982-01-14,Ahmedabad,Gujarat,India,2023-08-13,LOW,0
102462,Theodore Kashyap,theodore.kashyap437@hotmail.com,0494624554,Male,1962-02-09,Patna,Bihar,India,2024-07-17,HIGH,0
102464,Gaurav Kata,gaurav.kata856@gmail.com,4779825875,Male,1971-02-18,Chennai,Tamil Nadu,India,2025-06-22,LOW,0
102465,Bhavya Prabhu,bhavya.prabhu765@yahoo.com,3070666706,Female,1970-11-05,Mumbai,Maharashtra,India,2025-05-22,LOW,0
102467,Girish Kumer,girish.kumer476@hotmail.com,01703793061,Male,1999-07-13,Bengaluru,Karnataka,India,2023-09-07,HIGH,0
102468,Ekantika Behl,ekantika.behl909@hotmail.com,0721624742,Female,1974-12-11,Kolkata,West Bengal,India,2024-11-23,HIGH,1
102469,Lopa Sridhar,lopa.sridhar190@yahoo.com,5299053679,Female,1991-02-16,Kolkata,West Bengal,India,2023-03-30,LOW,0
102470,Dhruv Bajwa,dhruv.bajwa164@hotmail.com,7890355081,Male,1987-11-23,Hyderabad,Telangana,India,2023-10-24,LOW,0
102471,Sarthak Zacharia,sarthak.zacharia981@yahoo.com,05781744205,Male,,Chandigarh,Chandigarh,India,2024-11-09,MEDIUN,1
102472,Kalpit Bhakta,kalpit.bhakta112@outlook.com,6740920167,Male,1998-12-17,Patna,Bihar,India,2023-12-04,HIGH,1
102474,Joshua Magar,joshua.magar999@outlook.com,0000400464,Male,2001-05-18,Delhi,Delhi,India,2024-12-14,HIGH,0
102477,Harinakshi Chhabra,harinakshi.chhabra309@hotmail.com,0815959043,Female,1965-11-02,Chandigarh,Chandigarh,India,2024-10-16,LOW,0
102478,Anthony Sarna,anthony.sarna46@yahoo.com,06477631032,Other,1994-03-29,Mumbai,Maharashtra,India,2025-10-17,HIGH,0
102479,divya Shanker,divya.shanker170@gmail.com,6168444696,Female,1974-03-11,Chennai,Tamil Nadu,India,2024-05-26,HIGH,1
102480,Zayyan Gole,zayyan.gole287@gmail.com,2811372447,Male,2005-06-03,Pune,Maharashtra,India,2024-04-01,HIGH,1
102481,GAURANGI Shankar,gaurangi.shankar254@yahoo.com,4894009465,Female,,Patna,Bihar,India,2024-09-30,LOW,0
102483,Vrinda Jha,vrinda.jha816@outlook.com,2519187162,Female,2001-04-03,Lucknow,Uttar Pradesh,India,2025-05-31,HIGH,0
102485,Jonathan Oommen,jonathan.oommen404@yahoo.com,9708567591,Other,,Lucknow,Uttar Pradesh,India,2025-07-12,LOW,0
102487,Varenya Sidhu,varenya.sidhu455@gmail.com,1554494099,Female,2002-10-05,Coimbatore,Tamil Nadu,India,2025-11-11,LOW,1
102488,Naveen Shanker,naveen.shanker975@yahoo.com,07448455576,Male,,Guwahati,Assam,India,2023-10-23,LOW,1
102489,Tara Kade,tara.kade603@outlook.com,05095307277,Female,1966-11-21,Nagpur,Maharashtra,India,2023-03-30,LOW,1
102490,Ekbal Soman,ekbal.soman580@gmail.com,0894266036,Male,2005-01-07,Jaipur,Rajasthan,India,2025-05-10,MEDIUN,0
102491,Alexander Grover,alexander.grover458@hotmail.com,2943500796,Male,1999-02-09,Chennai,Tamil Nadu,India,2023-10-11,LOW,1
102492,Tarak Pant,tarak.pant485@outlook.com,2471649191,Male,1979-04-25,Indore,Madhya Pradesh,India,2024-03-22,HIGH,0
102493,Tanish Nath,tanish.nath719@yahoo.com,2501691569,Male,1983-06-25,Hyderabad,Telangana,India,2023-01-08,LOW,0
102494,Azaan Srinivasan,azaan.srinivasan676@yahoo.com,0081334902,Male,1970-08-15,Mumbai,Maharashtra,India,2025-07-28,LOW,1
102496,Daniel Dalal,daniel.dalal215@outlook.com,4031182879,Male,2004-02-01,Hyderabad,Telangana,India,2024-08-23,MEDIUN,0
102498,Jonathan Dube,jonathan.dube881@outlook.com,7542884637,Male,1995-02-24,Patna,Bihar,India,2024-03-20,HIGH,1
102499,Jai Mohan,jai.mohan605@gmail.com,2772179316,Male,1968-03-19,Surat,Gujarat,India,2023-08-17,MEDIUN,0
102500,Aradhana Narayan,aradhana.narayan505@hotmail.com,9244837268,Female,1995-02-10,Delhi,Delhi,India,2025-04-28,LOW,1
102502,chakrika Ben,chakrika.ben984@outlook.com,6965241573,Female,1964-03-06,Chandigarh,Chandigarh,India,2024-04-17,HIGH,1
102503,Aryan Dhaliwal,aryan.dhaliwal850@yahoo.com,07191294337,Male,1963-04-24,Patna,Bihar,India,2023-01-07,HIGH,0
102505,Amruta Comar,amruta.comar372@yahoo.com,03137001749,Female,1969-10-04,Coimbatore,Tamil Nadu,India,2024-09-19,MEDIUN,0
102506,Varenya   Parsa,varenya.parsa173@hotmail.com,02173733970,Female,1964-08-13,Bengaluru,Karnataka,India,2024-05-31,LOW,1
102507,Aahana Chaudhari,aahana.chaudhari747@outlook.com,2189224006,Female,1964-04-29,Chennai,Tamil Nadu,India,2023-08-29,MEDIUN,1
102509,azad Balasubramanian,azad.balasubramanian252@yahoo.com,1531195960,Male,,Chennai,Tamil Nadu,India,2024-12-28,LOW,0
102511,Nathan Sodhi,nathan.sodhi986@gmail.com,6406948617,Male,1976-10-24,Surat,Gujarat,India,2024-05-07,LOW,0
102513,Zaid Narayanan,zaid.narayanan552@yahoo.com,6786504441,Male,2003-12-04,Patna,Bihar,India,2023-05-09,LOW,1
102514,Liam   Devan,liam.devan392@yahoo.com,0880501513,Male,1981-08-25,Coimbatore,Tamil Nadu,India,2023-08-16,LOW,0
102516,Falan Ahluwalia,falan.ahluwalia447@hotmail.com,0068143659,Male,1983-04-16,Delhi,Delhi,India,2024-06-11,HIGH,0
102518,Vasudha Pall,vasudha.pall878@yahoo.com,07784284557,Female,1981-07-30,Indore,Madhya Pradesh,India,2023-10-03,HIGH,0
102520,Abdul Dora,abdul.dora733@yahoo.com,09783367408,Male,1993-02-24,Ahmedabad,Gujarat,India,2023-02-10,LOW,1
102521,Charan Garde,charan.garde183@hotmail.com,4476988012,Male,1992-10-30,Kolkata,West Bengal,India,2023-09-08,LOW,1
102524,Saanvi Bose,saanvi.bose635@hotmail.com,5863602536,Female,1985-04-04,Bengaluru,Karnataka,India,2025-05-26,HIGH,1
102525,Ijaya Dhawan,ijaya.dhawan456@yahoo.com,5080694097,Female,1987-06-15,Lucknow,Uttar Pradesh,India,2025-09-27,LOW,0
102526,Vedika Jayaraman,vedika.jayaraman800@hotmail.com,04100066584,Female,1985-05-06,Patna,Bihar,India,2025-10-01,LOW,0
102528,Krisha Singhal,krisha.singhal573@hotmail.com,9058304702,Female,1984-01-24,Ahmedabad,Gujarat,India,2023-05-16,HIGH,0
102529,Advik Dutta,,3005019857,Male,1976-05-17,Jaipur,Rajasthan,India,2024-11-05,LOW,0
102531,Orinder Murty,orinder.murty856@gmail.com,5155013524,Male,1983-01-30,Coimbatore,Tamil Nadu,India,2023-03-23,LOW,1
102532,Chakradhar Sarma,chakradhar.sarma313@gmail.com,1391841805,Male,1996-07-19,Indore,Madhya Pradesh,India,2025-07-04,LOW,0
102533,maanav Chaudry,maanav.chaudry283@outlook.com,04515699332,Male,1983-04-23,Kochi,Kerala,India,2025-02-12,LOW,1
102534,Elijah Raja,elijah.raja263@hotmail.com,7930925239,Male,1962-12-09,Patna,Bihar,India,2023-07-24,LOW,0
102535,Ati Peri,ati.peri377@gmail.com,2413739491,Female,1967-03-09,Faridabad,Haryana,India,2023-05-31,LOW,1
102536,Naksh Wason,naksh.wason961@gmail.com,06943643653,Male,1964-08-24,Guwahati,Assam,India,2024-12-26,HIGH,0
102537,Michael Murty,michael.murty343@outlook.com,01508951463,Male,,Mumbai,Maharashtra,India,2025-08-19,LOW,1
102538,Darika Walla,darika.walla422@outlook.com,0230423338,Female,1985-10-26,Pune,Maharashtra,India,2025-05-30,HIGH,0
102539,Kashvi Chawla,kashvi.chawla937@outlook.com,0927040043,Female,1997-10-20,Nagpur,Maharashtra,India,2025-08-09,LOW,1
102540,Teerth Raghavan,teerth.raghavan838@gmail.com,02602757896,Male,2006-04-29,Kolkata,West Bengal,India,2025-05-23,LOW,1
102545,Vasatika Savant,vasatika.savant143@yahoo.com,8348098544,Female,2004-03-18,Lucknow,Uttar Pradesh,India,2025-01-03,HIGH,0
102547,Daksha Kalita,daksha.kalita782@hotmail.com,4059974308,Female,1984-07-20,Bengaluru,Karnataka,India,2024-01-26,LOW,0
102548,Aayush Kakar,aayush.kakar786@yahoo.com,1268870415,Male,1998-05-14,Coimbatore,Tamil Nadu,India,2025-05-29,HIGH,0
102549,Odika Sur,odika.sur123@hotmail.com,1421756247,Female,1989-02-18,Chennai,Tamil Nadu,India,2024-07-16,MEDIUN,1
102550,Manya Krishnan,manya.krishnan93@hotmail.com,7305976620,Female,1985-12-13,Pune,Maharashtra,India,2024-03-30,LOW,0
102551,Advika Sastry,advika.sastry176@outlook.com,5774662199,Female,1994-02-11,Guwahati,Assam,India,2025-06-23,LOW,1
102560,Ryan Cherian,,01171340250,Male,,Kochi,Kerala,India,2024-01-17,LOW,0
102561,ADVAY Ray,advay.ray423@yahoo.com,03494652650,Male,2001-04-15,Guwahati,Assam,India,2025-03-31,HIGH,1
102562,Gopal Mane,gopal.mane531@gmail.com,06028595388,Male,1995-03-25,Chandigarh,Chandigarh,India,2024-07-01,MEDIUN,1
102564,Chavvi Rastogi,chavvi.rastogi771@outlook.com,2977444332,Female,1989-01-30,Kochi,Kerala,India,2023-12-03,HIGH,1
102566,Yashodhara Kakar,yashodhara.kakar434@gmail.com,06710099784,Female,1974-08-10,Chandigarh,Chandigarh,India,2025-08-09,MEDIUN,0
102567,Gabriel Trivedi,gabriel.trivedi820@yahoo.com,2128265859,Male,1983-03-02,Hyderabad,Telangana,India,2024-03-01,MEDIUN,1
102568,arya Gole,arya.gole640@yahoo.com,07999158434,Female,1993-03-08,Mumbai,Maharashtra,India,2025-04-05,HIGH,1
102569,Pushti Radhakrishnan,pushti.radhakrishnan288@outlook.com,3440708063,Female,1964-01-10,Kolkata,West Bengal,India,2025-04-27,LOW,0
102570,Kashvi Narasimhan,kashvi.narasimhan535@outlook.com,08459073128,Female,,Jaipur,Rajasthan,India,2025-07-23,HIGH,1
102571,Gautami Borah,gautami.borah306@yahoo.com,2181544788,Female,1988-08-17,Lucknow,Uttar Pradesh,India,2025-08-01,LOW,1
102573,Lakshmi Jain,lakshmi.jain625@yahoo.com,7980470789,Female,2008-07-21,Delhi,Delhi,India,2023-02-17,HIGH,1
102575,Manya Loyal,manya.loyal514@outlook.com,09282629016,Female,1999-03-03,Indore,Madhya Pradesh,India,2023-02-09,MEDIUN,1
102577,Udant Kari,udant.kari122@yahoo.com,6196176502,Male,1966-01-06,Chandigarh,Chandigarh,India,2023-01-26,MEDIUN,0
102578,Advaith Bahri,advaith.bahri421@hotmail.com,4995870051,Male,1991-03-02,Jaipur,Rajasthan,India,2023-10-14,HIGH,1
102582,Raghav Madan,raghav.madan194@yahoo.com,08409277157,Male,2001-08-04,Indore,Madhya Pradesh,India,2025-04-16,LOW,0
102583,Jyoti Sachdev,jyoti.sachdev221@yahoo.com,1825110318,Female,1981-06-21,Ahmedabad,Gujarat,India,2025-06-25,HIGH,0
102584,Dhruv   Bahl,dhruv.bahl462@hotmail.com,06619667601,Male,1995-03-03,Nagpur,Maharashtra,India,2025-06-08,HIGH,0
102585,Avni Madan,avni.madan51@yahoo.com,6557647566,Female,1978-01-09,Jaipur,Rajasthan,India,2024-03-26,LOW,1
102587,manthan Sandhu,,0616537305,Male,1970-05-25,Faridabad,Haryana,India,2024-10-04,HIGH,0
102591,Shivansh Biswas,shivansh.biswas660@hotmail.com,0878847798,Male,1985-01-06,Chandigarh,Chandigarh,India,2023-11-11,HIGH,1
102594,Forum Chahal,forum.chahal573@outlook.com,01408282464,Female,2005-08-24,Hyderabad,Telangana,India,2025-01-22,LOW,1
102596,Jasmit Dalal,jasmit.dalal644@yahoo.com,1369004790,Female,1975-03-14,Patna,Bihar,India,2023-11-18,LOW,0
102597,Michael Manda,michael.manda492@outlook.com,05193942789,Male,2003-03-04,Coimbatore,Tamil Nadu,India,2025-07-19,LOW,1
102598,Bina Dyal,bina.dyal254@outlook.com,6068144166,Female,2002-06-04,Mumbai,Maharashtra,India,2023-06-07,LOW,1
102601,Yoshita Sachdev,yoshita.sachdev990@yahoo.com,06224947641,Female,1989-11-22,Coimbatore,Tamil Nadu,India,2025-01-31,HIGH,1
102602,Prisha Toor,prisha.toor529@yahoo.com,9010263349,Female,2000-09-11,Bengaluru,Karnataka,India,2025-11-07,MEDIUN,1
